time,place,latitude,longitude,mag,country,sub_continent,continent
2014-11-17T16:52:46.850Z,Prince Edward Islands region,-46.3484,33.8037,6.1,South Africa,Southern Africa,Africa
2014-11-17T11:27:06.980Z,Southeast of Easter Island,-36.0008,-102.1971,5.5,Chile,Southern America,South America
2014-11-17T01:05:57.680Z,"246 km SW of Gizo, Solomon Islands",-9.5484,155.1391,5.8,Solomon Islands,Melanesia,Oceania
2014-11-16T22:33:20.450Z,"183 km NE of Gisborne, New Zealand",-37.6478,179.6621,6.7,New Zealand,Australia and New Zealand,Oceania
2014-11-15T09:47:57.850Z,"143 km NW of Ternate, Indonesia",1.7859,126.5628,5.5,Indonesia,South-eastern Asia,Asia
2014-11-15T03:08:04.590Z,"118 km SE of Gorontalo, Indonesia",-0.1448,123.8891,5.9,Indonesia,South-eastern Asia,Asia
2014-11-15T02:34:59.790Z,"148 km E of Laikit, Laikit II (Dimembe), Indonesia",1.6728,126.2983,5.9,Indonesia,South-eastern Asia,Asia
2014-11-15T02:31:41.720Z,"155 km NW of Ternate, Indonesia",1.8929,126.5217,7.1,Indonesia,South-eastern Asia,Asia
2014-11-13T12:21:06.120Z,"116 km N of Isangel, Vanuatu",-18.4981,169.1149,5.5,Vanuatu,Melanesia,Oceania
2014-11-13T10:24:18.270Z,Fiji region,-15.2155,173.0845,6,Fiji,Melanesia,Oceania
2014-11-12T11:16:46.510Z,Off the coast of Ecuador,1.1343,-85.3828,5.5,Ecuador,Southern America,South America
2014-11-10T21:38:00.830Z,"Kermadec Islands, New Zealand",-30.0426,-177.8549,5.7,Tonga,Polynesia,Oceania
2014-11-10T11:38:59.000Z,"93 km NNE of Calama, Chile",-21.631,-68.725,5.6,Chile,Southern America,South America
2014-11-10T10:04:21.150Z,Southeast of the Loyalty Islands,-22.773,171.4529,5.9,New Caledonia,Melanesia,Oceania
2014-11-07T03:33:55.280Z,"76 km NE of Finschhafen, Papua New Guinea",-5.9873,148.2315,6.6,Papua New Guinea,Melanesia,Oceania
2014-11-07T00:20:47.170Z,"89 km SSW of Banda Aceh, Indonesia",4.78,95.0654,5.5,Indonesia,South-eastern Asia,Asia
2014-11-03T08:48:29.740Z,Mid-Indian Ridge,-41.7317,79.9602,6.3,French Southern Territories,Eastern Africa,Africa
2014-11-03T08:23:53.650Z,Central Mid-Atlantic Ridge,4.6657,-32.6801,5.5,Brazil,Southern America,South America
2014-11-02T17:17:04.410Z,Balleny Islands region,-61.2203,154.2778,6,Australia,Australia and New Zealand,Oceania
2014-11-01T18:57:22.380Z,Fiji region,-19.6903,-177.7587,7.1,Tonga,Polynesia,Oceania
2014-11-01T10:59:54.610Z,Easter Island region,-31.852,-111.2436,6,Chile,Southern America,South America
2014-11-01T10:05:43.540Z,Easter Island region,-31.9202,-111.107,5.8,Chile,Southern America,South America
2014-10-30T12:11:35.650Z,"157 km N of Pototano, Indonesia",-6.9881,117.5894,5.7,Indonesia,South-eastern Asia,Asia
2014-10-28T03:15:37.950Z,"119 km NW of Hihifo, Tonga",-15.2954,-174.6752,6,Tonga,Polynesia,Oceania
2014-10-27T08:34:20.850Z,"70 km E of Union, Philippines",9.7575,126.7514,5.5,Philippines,South-eastern Asia,Asia
2014-10-26T10:45:31.840Z,"69 km NNE of Puerto Ocopa, Peru",-10.5571,-74.0836,5.7,Peru,Southern America,South America
2014-10-22T00:15:17.440Z,"Ryukyu Islands, Japan",27.4158,128.5533,5.8,Japan,Eastern Asia,Asia
2014-10-20T19:33:21.830Z,"7 km NE of El Ángel, Ecuador",0.6623,-77.8895,5.6,Ecuador,Southern America,South America
2014-10-19T19:38:38.300Z,"83 km S of Kavieng, Papua New Guinea",-3.3258,150.8427,5.8,Papua New Guinea,Melanesia,Oceania
2014-10-15T23:53:02.260Z,"Izu Islands, Japan region",31.7863,140.5047,5.5,Japan,Eastern Asia,Asia
2014-10-15T13:35:52.840Z,"53 km ESE of Dehlor?n, Iran",32.5273,47.8065,5.7,Iran,Southern Asia,Asia
2014-10-15T11:16:33.900Z,"134 km S of Akureyri, Iceland",64.4814,-18.0043,5.5,Iceland,Northern Europe,Europe
2014-10-14T04:12:27.040Z,South of the Kermadec Islands,-34.8164,179.864,5.7,New Zealand,Australia and New Zealand,Oceania
2014-10-14T03:51:34.460Z,"74 km S of Intipucá, El Salvador",12.5262,-88.1225,7.3,El Salvador,Central America,North America
2014-10-13T05:13:44.060Z,"159 km W of Riverton, New Zealand",-46.2066,165.9628,5.8,New Zealand,Australia and New Zealand,Oceania
2014-10-12T05:40:43.700Z,Reykjanes Ridge,57.282,-33.2667,5.6,Greenland,Northern America,North America
2014-10-11T16:46:02.100Z,"1 km E of San Pedro Huamelula, Mexico",16.025,-95.649,5.5,Mexico,Central America,North America
2014-10-11T02:35:47.480Z,"152 km ENE of Hachinohe, Japan",41.0272,143.1649,6.1,Japan,Eastern Asia,Asia
2014-10-10T04:07:50.630Z,Southern East Pacific Rise,-32.1648,-110.836,5.6,Chile,Southern America,South America
2014-10-09T20:59:59.600Z,Easter Island region,-31.9909,-111.1953,5.7,Chile,Southern America,South America
2014-10-09T08:14:23.680Z,Southern East Pacific Rise,-32.6135,-111.656,5.7,Chile,Southern America,South America
2014-10-09T02:32:05.140Z,Southern East Pacific Rise,-32.0953,-110.8647,6.6,Chile,Southern America,South America
2014-10-09T02:14:31.440Z,Southern East Pacific Rise,-32.1082,-110.8112,7,Chile,Southern America,South America
2014-10-08T03:04:08.390Z,Northern Mid-Atlantic Ridge,30.3137,-41.8857,5.6,Portugal,Southern Europe,Europe
2014-10-08T02:40:53.110Z,"96 km SSW of Altata, Mexico",23.8441,-108.3311,6.1,Mexico,Central America,North America
2014-10-07T13:49:39.720Z,"125 km SW of Jianshui, China",23.3834,100.4702,6.1,China,Eastern Asia,Asia
2014-10-07T10:22:30.750Z,"100 km WNW of Höfn, Iceland",64.5298,-17.1994,5.5,Iceland,Northern Europe,Europe
2014-10-06T14:04:05.570Z,"159 km E of Saipan, Northern Mariana Islands",15.4121,147.2265,5.7,Northern Mariana Islands,Micronesia,Oceania
2014-10-05T07:24:43.270Z,Western Indian-Antarctic Ridge,-49.7979,125.7688,5.5,Australia,Australia and New Zealand,Oceania
2014-10-04T19:16:36.000Z,"13 km SW of Vicente Guerrero, Mexico",17.418,-94.822,5.6,Mexico,Central America,North America
2014-10-03T08:05:44.270Z,"7 km E of San Francisco, Philippines",11.3267,122.1187,5.5,Philippines,South-eastern Asia,Asia
2014-10-03T00:57:30.710Z,"90 km NE of Miyako, Japan",40.1565,142.7657,5.5,Japan,Eastern Asia,Asia
2014-10-02T12:57:05.750Z,"72 km SSW of Vilyuchinsk, Russia",52.3188,158.0527,5.7,Russia,Eastern Europe,Europe
2014-10-01T03:38:51.760Z,"15 km N of Kandrian, Papua New Guinea",-6.0706,149.5329,6,Papua New Guinea,Melanesia,Oceania
2014-09-30T22:34:27.030Z,"222 km E of Levuka, Fiji",-17.8303,-178.5952,5.5,Wallis and Futuna,Polynesia,Oceania
2014-09-30T16:45:56.230Z,Carlsberg Ridge,1.6025,67.7354,5.5,Maldives,Southern Asia,Asia
2014-09-29T13:43:01.660Z,"105 km WNW of Höfn, Iceland",64.5075,-17.315,5.6,Iceland,Northern Europe,Europe
2014-09-28T06:23:35.750Z,"222 km WNW of Pangai, Tonga",-19.1319,-176.3434,5.7,Tonga,Polynesia,Oceania
2014-09-26T04:21:24.080Z,"285 km ENE of Port Blair, India",12.5193,95.2254,5.5,India,Southern Asia,Asia
2014-09-25T17:51:17.606Z,"22 km WSW of Skwentna, Alaska",61.9449,-151.816,6.2,United States,Northern America,North America
2014-09-25T09:13:50.000Z,"157 km SSW of Gizo, Solomon Islands",-9.4618,156.4122,6.1,Solomon Islands,Melanesia,Oceania
2014-09-24T11:16:15.010Z,"56 km NW of San Antonio de los Cobres, Argentina",-23.8009,-66.6321,6.2,Argentina,Southern America,South America
2014-09-23T15:24:00.530Z,"130 km SSW of Kokopo, Papua New Guinea",-5.3952,151.7372,5.5,Papua New Guinea,Melanesia,Oceania
2014-09-22T16:01:42.230Z,South Sandwich Islands region,-56.0228,-27.7792,5.7,South Georgia and the South Sandwich Islands,Southern America,South America
2014-09-21T17:32:05.010Z,"Bonin Islands, Japan region",27.9401,139.597,5.5,Japan,Eastern Asia,Asia
2014-09-20T18:27:13.710Z,"28 km ENE of Manokwari, Indonesia",-0.7667,134.3003,5.5,Indonesia,South-eastern Asia,Asia
2014-09-18T04:17:53.240Z,Northwest of the Kuril Islands,50.5415,150.1349,5.5,Japan,Eastern Asia,Asia
2014-09-17T06:14:45.410Z,"43 km NW of Piti Village, Guam",13.7641,144.4294,6.7,Guam,Micronesia,Oceania
2014-09-16T03:28:30.310Z,"4 km ESE of Sakai, Japan",36.0873,139.8502,5.5,Japan,Eastern Asia,Asia
2014-09-16T02:35:18.460Z,"193 km ESE of Kimbe, Papua New Guinea",-6.308,151.7171,5.5,Papua New Guinea,Melanesia,Oceania
2014-09-15T08:05:02.090Z,"111 km WNW of Höfn, Iceland",64.5728,-17.3974,5.5,Iceland,Northern Europe,Europe
2014-09-10T05:19:24.060Z,"167 km S of Tondano, Indonesia",-0.2002,125.0922,5.6,Indonesia,South-eastern Asia,Asia
2014-09-10T05:16:53.210Z,"166 km S of Tondano, Indonesia",-0.1835,125.1251,5.9,Indonesia,South-eastern Asia,Asia
2014-09-10T02:46:06.430Z,"172 km S of Tondano, Indonesia",-0.2422,125.104,6.2,Indonesia,South-eastern Asia,Asia
2014-09-07T07:07:59.750Z,"110 km WNW of Höfn, Iceland",64.5442,-17.395,5.5,Iceland,Northern Europe,Europe
2014-09-06T19:22:59.040Z,"217 km SW of La Cruz de Loreto, Mexico",18.7529,-107.0488,6.2,Mexico,Central America,North America
2014-09-06T07:48:33.650Z,Easter Island region,-26.7652,-114.4718,5.9,Chile,Southern America,South America
2014-09-06T06:53:11.760Z,Easter Island region,-26.6478,-114.5,6.1,Chile,Southern America,South America
2014-09-05T19:36:31.030Z,Easter Island region,-26.708,-114.2499,5.8,Chile,Southern America,South America
2014-09-04T05:33:50.350Z,"168 km E of ‘Ohonua, Tonga",-21.3869,-173.3232,6,Tonga,Polynesia,Oceania
2014-09-03T20:33:59.310Z,Easter Island region,-26.6424,-114.7393,5.9,Chile,Southern America,South America
2014-09-03T11:34:40.550Z,"141 km SSW of Gataivai, Samoa",-14.8901,-173.0278,5.7,Samoa,Polynesia,Oceania
2014-09-03T08:13:27.660Z,Tonga,-15.0246,-173.5213,5.5,Tonga,Polynesia,Oceania
2014-09-03T07:43:30.800Z,"108 km NNE of Hihifo, Tonga",-15.0604,-173.3796,5.8,Tonga,Polynesia,Oceania
2014-09-01T11:41:09.540Z,"115 km SSE of Akureyri, Iceland",64.681,-17.495,5.5,Iceland,Northern Europe,Europe
2014-08-29T21:16:44.580Z,Southeast Indian Ridge,-41.8341,84.8674,5.5,French Southern Territories,Eastern Africa,Africa
2014-08-29T03:45:07.500Z,"59 km E of Géfyra, Greece",36.685,23.706,5.8,Greece,Southern Europe,Europe
2014-08-28T19:14:35.550Z,"53 km E of Takanabe, Japan",32.0864,132.0682,5.8,Japan,Eastern Asia,Asia
2014-08-27T23:11:34.200Z,"34 km E of Port-Olry, Vanuatu",-15.0455,167.3911,5.9,Vanuatu,Melanesia,Oceania
2014-08-27T16:31:13.620Z,"142 km SSE of Alo, Wallis and Futuna",-15.5674,-177.8307,5.6,Wallis and Futuna,Polynesia,Oceania
2014-08-25T14:31:37.280Z,"12 km SSE of Urasqui, Peru",-16.126,-73.1133,5.5,Peru,Southern America,South America
2014-08-24T23:21:45.520Z,"38 km NW of Aniso, Peru",-14.598,-73.5714,6.8,Peru,Southern America,South America
2014-08-24T20:21:23.550Z,South Sandwich Islands region,-55.323,-28.5152,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
2014-08-24T10:20:44.070Z,South Napa,38.2151667,-122.3123333,6.02,United States,Northern America,North America
2014-08-23T22:32:23.320Z,"23 km WNW of Hacienda La Calera, Chile",-32.6953,-71.4416,6.4,Chile,Southern America,South America
2014-08-23T04:45:32.670Z,"116 km E of Iquique, Chile",-20.1745,-69.0385,5.6,Chile,Southern America,South America
2014-08-22T14:29:50.270Z,"24 km NW of Lae, Papua New Guinea",-6.5859,146.8182,5.5,Papua New Guinea,Melanesia,Oceania
2014-08-21T02:11:31.040Z,"New Britain region, Papua New Guinea",-5.2854,150.6889,5.9,Papua New Guinea,Melanesia,Oceania
2014-08-20T23:18:20.320Z,East of the South Sandwich Islands,-59.1064,-17.1165,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
2014-08-20T20:12:38.160Z,"152 km ESE of Attu Station, Alaska",52.5074,175.3783,5.5,Russia,Eastern Europe,Europe
2014-08-20T10:14:15.700Z,"44 km E of Dehlor?n, Iran",32.636,47.736,5.6,Iran,Southern Asia,Asia
2014-08-18T18:08:22.750Z,"42 km ESE of Dehlor?n, Iran",32.5827,47.7037,6,Iran,Southern Asia,Asia
2014-08-18T05:25:51.000Z,"39 km SE of ?bd?n?n, Iran",32.72,47.69,5.6,Iran,Southern Asia,Asia
2014-08-18T02:32:05.350Z,"40 km E of Dehlor?n, Iran",32.703,47.695,6.2,Iran,Southern Asia,Asia
2014-08-13T05:54:37.820Z,"166 km ENE of Angoram, Papua New Guinea",-3.4459,145.4342,5.6,Papua New Guinea,Melanesia,Oceania
2014-08-13T00:30:47.210Z,"42 km NNE of Yigo Village, Guam",13.9091,144.9757,5.6,Guam,Micronesia,Oceania
2014-08-11T13:32:20.240Z,,-41.3326,-84.9562,5.5,Chile,Southern America,South America
2014-08-11T10:07:33.340Z,,-29.9735,-176.0965,5.5,Tonga,Polynesia,Oceania
2014-08-10T18:46:17.970Z,"65 km WSW of San Carlos, Mexico",27.6814,-111.6319,5.5,Mexico,Central America,North America
2014-08-10T13:33:21.030Z,"119 km ESE of Pondaguitan, Philippines",5.8688,127.1348,5.6,Philippines,South-eastern Asia,Asia
2014-08-10T03:43:17.240Z,"78 km E of Mutsu, Japan",41.1585,142.1309,6.1,Japan,Eastern Asia,Asia
2014-08-06T11:45:22.680Z,"179 km NE of Lospalos, Timor Leste",-7.2741,128.0364,6.2,Timor-Leste,South-eastern Asia,Asia
2014-08-03T08:30:13.570Z,"33 km WSW of Zhaotong, China",27.1891,103.4086,6.2,China,Eastern Asia,Asia
2014-08-03T04:06:03.740Z,"143 km WSW of Naze, Japan",28.0487,128.0642,5.7,Japan,Eastern Asia,Asia
2014-08-03T00:26:41.860Z,Federated States of Micronesia region,0.9871,146.2597,5.7,Papua New Guinea,Melanesia,Oceania
2014-08-03T00:22:03.680Z,Federated States of Micronesia region,0.8295,146.1688,6.9,Papua New Guinea,Melanesia,Oceania
2014-08-02T14:02:18.760Z,South Sandwich Islands region,-55.4278,-28.3088,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
2014-08-02T10:33:26.440Z,Mid-Indian Ridge,-9.1421,67.337,5.5,Maldives,Southern Asia,Asia
2014-08-01T04:11:16.520Z,"11 km NW of Aïn Taya, Algeria",36.8561,3.181,5.5,Algeria,Northern Africa,Africa
2014-07-31T13:41:00.830Z,"280 km ENE of Port Blair, India",12.4337,95.2033,5.8,India,Southern Asia,Asia
2014-07-30T16:00:58.470Z,"117 km SW of Panguna, Papua New Guinea",-7.1633,154.8448,5.9,Papua New Guinea,Melanesia,Oceania
2014-07-29T22:04:43.500Z,Northern Mid-Atlantic Ridge,35.3766,-36.2607,5.5,Portugal,Southern Europe,Europe
2014-07-29T13:27:40.080Z,"163 km SSW of Lorengau, Papua New Guinea",-3.422,146.769,6,Papua New Guinea,Melanesia,Oceania
2014-07-29T10:46:14.700Z,"2 km SE of Santa Teresa, Mexico",17.6818,-95.6533,6.3,Mexico,Central America,North America
2014-07-28T23:00:48.140Z,"71 km S of Ialibu, Papua New Guinea",-6.9216,143.873,5.6,Papua New Guinea,Melanesia,Oceania
2014-07-28T03:36:46.020Z,"235 km E of Ulimang, Palau",7.5014,136.769,5.6,Micronesia (Federated States of),Micronesia,Oceania
2014-07-27T01:28:37.440Z,Northern Mid-Atlantic Ridge,23.724,-45.5809,6,Guadeloupe,Caribbean,North America
2014-07-26T11:13:48.110Z,East of the South Sandwich Islands,-60.0379,-18.6749,5.8,South Georgia and the South Sandwich Islands,Southern America,South America
2014-07-25T10:54:50.417Z,"40 km WNW of Elfin Cove, Alaska",58.3354,-136.9711,6,United States,Northern America,North America
2014-07-23T21:39:08.470Z,"153 km E of Iquique, Chile",-20.2267,-68.6776,5.6,Bolivia,Southern America,South America
2014-07-21T14:54:41.000Z,Fiji region,-19.8015,-178.4001,6.9,Tonga,Polynesia,Oceania
2014-07-20T18:32:47.790Z,"96 km SE of Kuril’sk, Russia",44.6419,148.7838,6.2,Japan,Eastern Asia,Asia
2014-07-19T14:14:01.850Z,Owen Fracture Zone region,11.7448,57.6382,6,Yemen,Western Asia,Asia
2014-07-19T12:27:10.040Z,"71 km WNW of Hihifo, Tonga",-15.8239,-174.4517,6.2,Tonga,Polynesia,Oceania
2014-07-17T11:49:33.930Z,"90 km NNW of Yakutat, Alaska",60.2995,-140.3366,6,Canada,Northern America,North America
2014-07-15T16:39:01.550Z,"87 km W of Rabaul, Papua New Guinea",-4.1785,151.3765,5.6,Papua New Guinea,Melanesia,Oceania
2014-07-15T10:30:30.280Z,"86 km W of Rabaul, Papua New Guinea",-4.1972,151.3845,5.7,Papua New Guinea,Melanesia,Oceania
2014-07-15T09:44:58.890Z,"86 km W of Rabaul, Papua New Guinea",-4.1115,151.3872,5.8,Papua New Guinea,Melanesia,Oceania
2014-07-14T07:59:57.290Z,"78 km SSE of Pondaguitan, Philippines",5.7144,126.4776,6.3,Philippines,South-eastern Asia,Asia
2014-07-14T05:05:03.200Z,"96 km SSW of Trenggalek, Indonesia",-8.8188,111.2529,5.5,Indonesia,South-eastern Asia,Asia
2014-07-13T20:54:14.560Z,"21 km WSW of Iquique, Chile",-20.2585,-70.3475,5.5,Chile,Southern America,South America
2014-07-13T20:00:36.940Z,"100 km W of Rabaul, Papua New Guinea",-4.0484,151.2699,5.8,Papua New Guinea,Melanesia,Oceania
2014-07-12T18:20:37.660Z,South Sandwich Islands region,-55.3411,-27.9186,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
2014-07-12T17:49:17.150Z,South Sandwich Islands region,-55.4163,-27.9709,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
2014-07-11T19:22:00.820Z,"139 km ESE of Namie, Japan",37.0052,142.4525,6.5,Japan,Eastern Asia,Asia
2014-07-08T12:56:25.920Z,"10 km ENE of Port-Vila, Vanuatu",-17.6864,168.3982,6.2,Vanuatu,Melanesia,Oceania
2014-07-08T09:05:22.970Z,"13 km N of Shiraoi, Japan",42.6676,141.3472,5.5,Japan,Eastern Asia,Asia
2014-07-07T11:23:54.780Z,"4 km W of Puerto Madero, Mexico",14.724,-92.4614,6.9,Mexico,Central America,North America
2014-07-06T22:11:29.790Z,Vanuatu region,-21.1445,173.9522,5.8,Fiji,Melanesia,Oceania
2014-07-05T09:39:27.790Z,"86 km SE of Sinabang, Indonesia",1.9335,96.9388,6,Indonesia,South-eastern Asia,Asia
2014-07-04T22:42:05.070Z,"11 km E of Miyako, Japan",39.648,142.0802,5.7,Japan,Eastern Asia,Asia
2014-07-04T15:00:27.860Z,"217 km SSE of Kokopo, Papua New Guinea",-6.2304,152.8075,6.5,Papua New Guinea,Melanesia,Oceania
2014-07-04T13:12:17.670Z,"90 km SSE of Panguna, Papua New Guinea",-7.0168,155.9036,5.5,Papua New Guinea,Melanesia,Oceania
2014-07-03T19:50:07.290Z,Kermadec Islands region,-30.4601,-176.4451,6.3,Tonga,Polynesia,Oceania
2014-07-03T19:06:48.910Z,"Rat Islands, Aleutian Islands, Alaska",52.1253,178.4648,5.7,Russia,Eastern Europe,Europe
2014-07-03T12:05:21.950Z,"297 km ESE of Ust’-Kamchatsk Staryy, Russia",55.2557,166.8841,5.8,Russia,Eastern Europe,Europe
2014-07-03T02:56:38.310Z,"298 km ESE of Ust’-Kamchatsk Staryy, Russia",55.2568,166.9008,5.7,Russia,Eastern Europe,Europe
2014-07-01T05:42:33.800Z,Pacific-Antarctic Ridge,-56.62,-141.7836,5.6,Pitcairn,Polynesia,Oceania
2014-06-30T19:55:32.390Z,"Bonin Islands, Japan region",28.3404,138.8441,6.2,Japan,Eastern Asia,Asia
2014-06-30T01:46:22.940Z,North of Ascension Island,0.0541,-17.3427,5.6,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
2014-06-29T18:24:32.380Z,"210 km WNW of Hihifo, Tonga",-15.3533,-175.6595,5.9,Tonga,Polynesia,Oceania
2014-06-29T17:15:09.340Z,"201 km SSE of Mata-Utu, Wallis and Futuna",-14.9831,-175.5096,6.7,Wallis and Futuna,Polynesia,Oceania
2014-06-29T15:52:23.050Z,"193 km SSE of Mata-Utu, Wallis and Futuna",-14.7798,-175.2589,6.4,Wallis and Futuna,Polynesia,Oceania
2014-06-29T14:32:49.420Z,South Sandwich Islands region,-55.3584,-28.1075,6,South Georgia and the South Sandwich Islands,Southern America,South America
2014-06-29T14:20:37.180Z,South Sandwich Islands region,-55.4067,-28.106,5.8,South Georgia and the South Sandwich Islands,Southern America,South America
2014-06-29T07:52:55.170Z,South Sandwich Islands region,-55.4703,-28.3669,6.9,South Georgia and the South Sandwich Islands,Southern America,South America
2014-06-29T05:56:31.720Z,"Volcano Islands, Japan region",24.3877,142.6278,6.2,Northern Mariana Islands,Micronesia,Oceania
2014-06-24T08:12:31.230Z,"231 km ESE of Attu Station, Alaska",52.2488,176.4606,5.7,Russia,Eastern Europe,Europe
2014-06-24T03:15:35.490Z,"248 km ESE of Attu Station, Alaska",52.2045,176.6981,6.3,Russia,Eastern Europe,Europe
2014-06-24T00:52:28.030Z,"Rat Islands, Aleutian Islands, Alaska",51.9091,178.4438,5.8,Russia,Eastern Europe,Europe
2014-06-23T22:29:51.810Z,"Rat Islands, Aleutian Islands, Alaska",51.9593,178.5844,6,Russia,Eastern Europe,Europe
2014-06-23T22:20:04.210Z,"Kermadec Islands, New Zealand",-29.9669,-177.2485,5.9,Tonga,Polynesia,Oceania
2014-06-23T22:15:49.050Z,"Kermadec Islands, New Zealand",-30.1522,-177.5733,5.6,Tonga,Polynesia,Oceania
2014-06-23T21:30:46.180Z,"Rat Islands, Aleutian Islands, Alaska",51.9357,178.4288,6,Russia,Eastern Europe,Europe
2014-06-23T21:11:40.520Z,"Rat Islands, Aleutian Islands, Alaska",51.9558,178.4563,6,Russia,Eastern Europe,Europe
2014-06-23T21:08:53.890Z,"Kermadec Islands, New Zealand",-30.1701,-177.1876,5.6,Tonga,Polynesia,Oceania
2014-06-23T21:00:01.300Z,"Rat Islands, Aleutian Islands, Alaska",51.8246,178.4767,5.7,Russia,Eastern Europe,Europe
2014-06-23T20:53:09.700Z,"Rat Islands, Aleutian Islands, Alaska",51.8486,178.7352,7.9,Russia,Eastern Europe,Europe
2014-06-23T20:06:20.710Z,"Kermadec Islands, New Zealand",-29.9414,-177.6073,6.7,Tonga,Polynesia,Oceania
2014-06-23T19:21:45.990Z,"Kermadec Islands, New Zealand",-29.9379,-177.5159,6.5,Tonga,Polynesia,Oceania
2014-06-23T19:19:15.940Z,"Kermadec Islands, New Zealand",-29.9772,-177.7247,6.9,Tonga,Polynesia,Oceania
2014-06-20T20:22:27.110Z,"99 km WNW of Iquique, Chile",-19.8101,-71.0037,5.8,Chile,Southern America,South America
2014-06-20T19:53:31.870Z,"92 km WNW of Iquique, Chile",-19.8027,-70.9223,5.6,Chile,Southern America,South America
2014-06-19T19:54:04.910Z,"85 km WNW of Iquique, Chile",-19.841,-70.8701,5.8,Chile,Southern America,South America
2014-06-19T10:17:55.520Z,"85 km WNW of Sola, Vanuatu",-13.5585,166.8278,6.2,Vanuatu,Melanesia,Oceania
2014-06-19T09:38:36.080Z,"87 km WNW of Iquique, Chile",-19.9749,-70.9451,5.7,Chile,Southern America,South America
2014-06-16T12:01:07.670Z,"29 km ENE of Noatak, Alaska",67.6691,-162.3165,5.7,United States,Northern America,North America
2014-06-16T06:39:32.260Z,"51 km NW of Pampanal de Bolívar, Ecuador",1.6444,-79.2557,5.7,Colombia,Southern America,South America
2014-06-15T20:14:50.620Z,"21 km ENE of Iwaki, Japan",37.0961,141.1141,5.6,Japan,Eastern Asia,Asia
2014-06-15T18:19:14.540Z,"Near the east coast of Honshu, Japan",36.6041,141.7237,5.5,Japan,Eastern Asia,Asia
2014-06-14T17:31:41.560Z,"12 km WNW of Hanamaki, Japan",39.4384,140.9876,5.5,Japan,Eastern Asia,Asia
